timestamp,bid1,ask1,bid_vol1,ask_vol1,mid_price,target
435,106.33950139882923,118.22955742606497,7,15,112.2845294124471,1
436,107.15380917161488,118.1052118629732,18,14,112.62951051729405,1
437,106.46375844250744,118.9088846509832,10,19,112.68632154674532,0
438,105.61206722282985,119.15437212680233,17,15,112.38321967481609,1
439,105.58429337338154,119.52181101982723,12,15,112.55305219660438,1
440,105.7763260978512,119.85325165416094,16,18,112.81478887600608,1
441,105.75997872380415,120.4399885829036,17,15,113.09998365335387,0
442,104.72625767378422,120.53049936225545,15,6,112.62837851801984,0
443,104.68169765402781,119.88208338827754,16,18,112.28189052115268,0
444,104.0294629037754,120.08192736415386,5,5,112.05569513396463,1
445,104.36429917819041,119.75624891725793,5,13,112.06027404772416,0
446,104.54759830123884,119.49194057638306,15,16,112.01976943881095,0
447,104.07765840807517,119.7851225857606,17,19,111.93139049691789,1
448,103.82072494940681,120.40426412147742,6,16,112.11249453544212,0
449,103.29111818846233,120.41489990984545,15,6,111.85300904915388,1
450,103.25977863982575,120.56931641614494,19,17,111.91454752798535,1
451,103.73734980007637,121.42042388846255,16,12,112.57888684426946,0
452,103.2444867769086,121.54080047820685,16,19,112.39264362755773,1
453,103.49651003466752,122.84164203529704,10,13,113.16907603498228,1
454,103.2313812254813,123.12439685811282,13,8,113.17788904179706,0
455,102.83494480935013,122.2440154785349,8,12,112.53948014394251,1
456,102.78142962937285,122.62068628908716,7,13,112.70105795923001,0
457,102.26380846816316,122.81126548152855,16,14,112.53753697484586,1
458,101.98698381548957,123.45614185856994,12,14,112.72156283702975,0
459,101.38804486919514,123.79273253420492,15,9,112.59038870170002,1
460,102.37040743565335,123.72350454221302,14,17,113.04695598893318,0
461,102.38803921163921,123.11135542406834,18,18,112.74969731785377,0
462,102.03817645764292,123.00684379542533,13,11,112.52251012653412,0
463,102.14516641301003,122.58158356832068,16,14,112.36337499066536,0
464,102.08900238816462,122.29132184341832,15,8,112.19016211579147,1
465,101.97851758839799,122.58561104562862,9,5,112.28206431701331,1
466,102.2856009384197,123.42056329780432,13,7,112.85308211811201,1
467,102.66435479344337,123.61789906271582,6,9,113.14112692807959,0
468,102.3991042196381,123.01995753169822,7,7,112.70953087566816,0
469,102.11119509931576,123.2422588658083,11,16,112.67672698256203,1
470,101.97366925073993,123.84057460913112,11,17,112.90712192993553,0
471,100.82270866837214,123.53568315697143,10,15,112.17919591267179,0
472,100.06511313727287,123.46867457363497,10,11,111.76689385545393,1
473,100.74855027099512,123.47601867099957,6,16,112.11228447099734,1
474,101.57103412774578,123.08356951445845,14,13,112.32730182110211,1
475,101.44651610796758,123.40770973138038,10,19,112.42711291967399,1
476,101.73479458949546,123.34723565707648,8,16,112.54101512328597,1
477,101.89041966676723,123.55700187903,16,10,112.72371077289861,1
478,103.42986007099485,123.11325579012895,7,17,113.2715579305619,1
479,103.98964752671215,122.89452663996724,17,14,113.44208708333969,1
480,103.92568873097176,123.25571731888112,15,5,113.59070302492644,0
481,103.44791851067154,123.06930074283525,17,11,113.2586096267534,1
482,102.64469535054276,123.93278266845195,6,19,113.28873900949736,0
483,102.74642716847637,123.73296457564464,5,7,113.23969587206051,0
484,102.36825179583423,123.8453069385206,15,9,113.10677936717741,0
485,101.65712494103538,124.31160235445714,15,14,112.98436364774625,0
486,101.33383849891412,123.60241948799062,9,8,112.46812899345237,0
487,100.79306449710693,122.72201508200024,6,14,111.75753978955359,1
488,101.6366353146432,121.95918692471518,6,9,111.79791111967918,1
489,102.07745519311793,122.59047897642878,11,9,112.33396708477335,0
490,102.07346887245961,122.31454990348256,12,10,112.19400938797108,1
491,102.81344094190463,123.59364954631668,17,18,113.20354524411066,0
492,102.85212509572844,123.31152574698798,14,14,113.08182542135822,0
493,102.42148299506431,123.40380139858651,12,16,112.9126421968254,1
494,103.18304503369914,124.17485637487044,18,14,113.6789507042848,1
495,103.45250005554146,125.17790281895,8,17,114.31520143724573,1
496,102.93387697837824,126.2086546072682,19,17,114.57126579282323,1
497,102.83870763933643,126.81283772256478,18,15,114.8257726809506,1
498,102.40089851264406,127.3248689854705,5,10,114.86288374905729,0
499,101.7094986471619,127.6211324600711,15,12,114.6653155536165,1
500,102.17258742092771,128.0103129981544,11,12,115.09145020954105,1
501,103.12729574116278,127.73472013999015,5,15,115.43100794057646,0
502,102.42801195425321,127.325620698279,15,13,114.8768163262661,1
503,102.7094965725985,127.32393346957352,8,12,115.01671502108601,0
504,102.38417528803758,127.23884115831106,12,17,114.81150822317431,0
505,102.14061259615522,127.01222713364743,6,15,114.57641986490133,1
506,101.8444156340358,127.36042085737579,10,6,114.60241824570579,1
507,101.41242024919589,127.83807346166104,17,18,114.62524685542846,1
508,101.4366810631683,127.88227690480696,10,18,114.65947898398763,1
509,101.02120600496278,128.62104194533458,16,16,114.82112397514868,0
510,101.1564344178527,128.05019738826783,13,14,114.60331590306026,0
511,101.13131536312814,127.95336765862798,9,16,114.54234151087806,0
512,101.01184133969493,127.59495649832658,14,15,114.30339891901076,0
513,100.55805950867413,126.66168818979006,8,19,113.60987384923209,0
514,100.26967384338997,126.6203478468687,9,5,113.44501084512933,1
515,100.64736945630284,126.55947409267706,16,14,113.60342177448996,1
516,100.89782805011502,127.31619896429812,16,6,114.10701350720657,0
517,100.40905042771575,127.63160480657552,14,6,114.02032761714564,0
518,100.45871658043036,127.11951139441092,19,16,113.78911398742065,1
519,100.83441014211627,128.046557677578,15,7,114.44048390984713,0
520,99.99970750155558,128.65707452534068,9,14,114.32839101344813,1
521,100.27138759774554,128.94812337707498,12,11,114.60975548741027,0
522,99.94007571827262,128.83488132765007,14,6,114.38747852296135,0
523,100.2253750525692,128.35516170928832,16,18,114.29026838092877,0
524,99.84374547429795,128.1690583212528,12,5,114.00640189777538,0
525,98.94130442396568,128.7134326311049,6,18,113.82736852753528,1
526,98.12753320502411,129.65572578407222,11,10,113.89162949454817,1
527,98.15157567835479,130.4273475482083,12,13,114.28946161328155,0
528,98.28143692921553,130.18292283731515,15,19,114.23217988326533,0
529,97.82927861666333,129.62311412067066,10,7,113.72619636866699,1
530,98.14857484605201,129.69355724412625,9,10,113.92106604508913,0
531,97.31781481491754,128.80933756134482,15,7,113.06357618813118,1
532,97.28477491559387,128.97092141843723,13,18,113.12784816701554,0
533,96.67926681571265,128.8971201252879,17,17,112.78819347050027,0
534,96.35334876181157,128.66410187435378,7,5,112.50872531808267,0
535,96.37704809746978,127.86675034072037,16,18,112.12189921909507,0
536,95.9468414148278,128.12355039400524,17,17,112.03519590441653,0
537,95.75456364271288,127.85719997417428,17,16,111.80588180844359,0
538,96.2577100473201,127.27224155631913,14,9,111.76497580181962,0
539,95.96926411255853,125.8361104496783,8,14,110.90268728111842,1
540,96.38711016859111,125.82235299715299,13,18,111.10473158287205,1
541,95.8222567412623,126.70847879548785,10,17,111.26536776837507,1
542,96.08715883021993,127.5391084027618,12,15,111.81313361649086,1
543,96.80794314054889,127.31056027446866,11,8,112.05925170750876,0
544,95.57212089048524,127.00945424428777,15,11,111.2907875673865,0
545,95.17367326275,127.24384137232528,6,10,111.20875731753765,0
546,95.46220932634027,126.74464865273113,7,14,111.1034289895357,1
547,95.36068663331878,126.89554460264087,5,11,111.12811561797983,1
548,95.54625957000444,127.27858474183321,13,9,111.41242215591882,1
549,95.24426697664651,127.89205135377537,17,19,111.56815916521094,0
550,95.28756187038297,127.8419743155354,11,19,111.56476809295918,0
551,95.20972325268693,127.7401374404469,5,8,111.47493034656691,1
552,95.79361428351683,127.30114614706862,7,11,111.54738021529272,0
553,95.92082470516745,126.8877059700487,8,11,111.40426533760808,1
554,96.08962603620505,126.77446652409793,8,10,111.4320462801515,0
555,95.88368755314382,126.95814927750602,9,12,111.42091841532492,1
556,95.63988444110757,127.41494159062265,18,8,111.52741301586511,0
557,95.42360534719775,127.01335211528247,7,14,111.21847873124011,1
558,95.6208314183869,127.75969639976223,7,9,111.69026390907456,0
559,95.41033917797677,127.62413459924095,5,8,111.51723688860886,1
560,95.55522660642498,127.61345095206673,11,16,111.58433877924585,1
561,96.5929270057477,127.23984511249282,15,5,111.91638605912026,0
562,97.02848935746354,126.02772498235635,14,16,111.52810716990994,1
563,96.86547759137962,126.46974768053687,18,12,111.66761263595825,1
564,97.4660845524616,126.8381696290831,5,5,112.15212709077235,0
565,97.26204686595082,126.69750585052398,6,9,111.9797763582374,0
566,96.24298459836189,126.73100120913642,17,19,111.48699290374915,0
567,95.73894144290318,126.98897081798847,8,10,111.36395613044583,0
568,94.80354548239026,126.2076978895452,17,10,110.50562168596772,0
569,94.62778874036961,125.94317155087205,8,17,110.28548014562082,1
570,94.63699792996438,126.34030389068297,9,9,110.48865091032368,1
571,95.47521658610202,125.71315917909834,15,7,110.59418788260018,1
572,95.6386802729841,125.85993814518166,6,19,110.74930920908288,0
573,95.52913000857967,125.18164724286996,8,9,110.35538862572481,1
574,95.94383279917142,125.41486223408671,5,16,110.67934751662906,0
575,94.83826514466747,125.39704149293797,6,12,110.11765331880272,0
576,94.95607242372175,124.58947558498522,5,18,109.7727740043535,1
577,95.34150502066524,125.17184526221381,14,6,110.25667514143953,0
578,94.60221189777532,124.80454947381479,14,10,109.70338068579505,1
579,95.17408891937879,124.3994232553076,17,13,109.78675608734319,1
580,95.34333712312599,124.49970785392307,8,12,109.92152248852453,1
581,95.13569316617559,125.07402652863742,8,18,110.1048598474065,0
582,95.45208409922873,124.56611561914822,11,15,110.00909985918847,1
583,96.58743052813094,124.59695554407222,14,12,110.59219303610158,1
584,96.67836365566018,124.8113637942375,15,12,110.74486372494883,1
585,96.80247394881034,125.15791659786908,15,19,110.98019527333972,0
586,96.57279349904023,125.24613737550769,13,17,110.90946543727395,0
587,96.14787131430784,125.06262345596602,13,11,110.60524738513692,1
588,96.56303922257995,124.64882834564166,9,12,110.6059337841108,0
589,96.13499730962552,124.69190028716484,14,17,110.41344879839518,0
590,96.17078042823522,124.15583078117204,5,10,110.16330560470362,0
591,95.93195170485265,122.69515553942475,5,6,109.3135536221387,1
592,96.17144161772585,122.91343544150357,10,6,109.54243852961471,1
593,96.33827267036932,123.36540286204666,6,12,109.85183776620799,0
594,96.85704264249827,122.18393664427575,12,15,109.52048964338701,0
595,96.6020344430709,121.67907129192079,17,5,109.14055286749584,1
596,96.46709697542421,121.98864842242338,13,10,109.22787269892379,1
597,95.97771511753307,123.01739615727924,17,17,109.49755563740615,0
598,95.75556848749501,123.02779301111694,8,10,109.39168074930598,0
599,95.94421873401743,122.66379154050237,9,15,109.3040051372599,1
600,96.32271304234011,122.57234331994995,15,8,109.44752818114503,1
601,95.8616303802513,123.25978152952405,12,16,109.56070595488768,1
602,96.29643334030412,122.93679943996177,7,15,109.61661639013295,1
603,96.9742522697066,122.53720343663664,9,17,109.75572785317162,0
604,97.18096972131845,122.29583167554563,7,19,109.73840069843203,1
605,98.11936762759748,121.81916737141628,16,15,109.96926749950688,0
606,97.7324730280457,121.88050252941368,14,17,109.80648777872969,1
607,97.11014567638999,122.69284175864846,7,14,109.90149371751923,0
608,96.22078555193785,122.85438139520647,7,7,109.53758347357217,1
609,96.96880770768244,122.72820464414332,17,17,109.84850617591289,1
610,97.29599053585947,122.58229900968556,16,15,109.93914477277252,0
611,97.26819820040424,121.80070360533722,11,7,109.53445090287073,1
612,97.40818251356416,122.24225849391081,19,19,109.82522050373748,0
613,96.84543798991497,122.2033398954044,11,19,109.52438894265968,1
614,98.06831397972338,122.11309993860908,11,17,110.09070695916623,1
615,98.132924570711,123.70965372253153,14,17,110.92128914662126,1
616,98.18762196801345,123.85903017671436,12,5,111.0233260723639,0
617,98.55050527996279,123.48313465166677,9,7,111.01681996581479,1
618,98.79100989583114,123.269955853564,9,8,111.03048287469757,1
619,98.9029519079707,123.84417870816237,18,15,111.37356530806653,0
620,98.50771468024806,123.90081391343126,8,15,111.20426429683965,0
621,98.74344885881605,123.18167492427258,11,9,110.96256189154431,1
622,99.68446110705356,123.64128939156018,14,7,111.66287524930686,1
623,100.35717113013105,123.30721734879069,8,10,111.83219423946088,1
624,101.15376444345075,124.24386623689946,19,15,112.69881534017512,1
625,100.89815660523516,124.78389026975678,6,18,112.84102343749598,0
626,100.40335419510588,124.56022932192741,8,19,112.48179175851664,1
627,100.34046073505604,125.20073750279496,17,16,112.7705991189255,1
628,100.36832319120039,125.23466525805867,17,9,112.80149422462952,1
629,100.91541895043586,125.66105209561977,12,7,113.28823552302782,0
630,100.06918663557846,125.90341850426701,13,10,112.98630256992274,1
631,100.83396179530877,125.48024017677157,7,10,113.15710098604018,0
632,100.75495784601927,125.15846526061284,11,19,112.95671155331605,1
633,100.54151731104557,125.67344566940342,18,18,113.1074814902245,0
634,100.03546512341548,125.50605800335015,16,12,112.77076156338282,0
635,99.2080367874826,125.30423377172916,18,6,112.25613527960587,0
636,99.61962207946355,124.82667248205448,13,5,112.22314728075901,1
637,99.65628106305775,125.03847201485121,15,8,112.34737653895448,1
638,99.01130061318723,126.06973447447278,8,11,112.54051754383,0
639,98.36376122715542,125.53596801734565,14,19,111.94986462225054,0
640,98.19586887751035,125.54807774568204,19,15,111.8719733115962,1
641,99.03037964015505,126.25418802338974,7,14,112.6422838317724,0
642,98.90058396447324,126.2143673277669,9,7,112.55747564612007,0
643,98.14901248791419,126.44055322589176,5,7,112.29478285690297,0
644,98.02614095587123,125.90935646181832,7,9,111.96774870884477,1
645,97.88977917099739,126.12351001042214,19,9,112.00664459070975,0
646,96.5413358495266,126.02993787791986,12,17,111.28563686372323,1
647,96.5141884162677,126.5228028757598,15,14,111.51849564601375,1
648,96.39872115116336,127.11649590154218,12,7,111.75760852635277,1
649,96.74682433357006,128.4112777225515,19,13,112.57905102806077,1
650,97.67130238104274,128.70109430915826,17,8,113.18619834510051,1
651,98.23458489581661,128.86399246744935,8,17,113.54928868163299,0
652,98.1001405505392,128.961184618238,6,17,113.53066258438861,0
653,97.54687759616837,128.78460147183267,17,19,113.16573953400052,1
654,98.8335574977933,128.95384339356352,12,7,113.8937004456784,0
655,98.86316671480054,128.806142688494,12,15,113.83465470164727,1
656,98.87013136075701,128.8903731766288,14,6,113.88025226869291,1
657,98.85806881720201,129.54917194443277,8,14,114.2036203808174,0
658,98.95711119758595,129.04590066179296,7,17,114.00150592968944,1
659,98.88493099162397,129.6158399423575,6,15,114.25038546699074,1
660,98.59809998818385,130.27439747602742,13,13,114.43624873210564,0
661,98.32467051756366,130.21536321253188,5,8,114.27001686504778,0
662,98.30829388245566,129.15443576302758,11,7,113.73136482274163,0
663,98.03658149688877,128.85052476948036,9,11,113.44355313318457,1
664,97.68015860555019,129.4990220427609,12,12,113.58959032415555,1
665,97.73337371939614,129.48758801161148,8,15,113.6104808655038,0
666,97.6058851106857,128.98793689546403,11,18,113.29691100307487,1
667,98.35788160497705,128.73554943484993,17,6,113.54671551991349,0
668,97.03239670078055,129.1558594481022,9,11,113.09412807444139,1
669,97.57815012674178,129.4292262322029,19,16,113.50368817947233,1
670,98.2011927229906,129.30976018261805,18,9,113.75547645280432,0
671,97.16449760678653,129.1263479767107,9,19,113.14542279174862,0
672,96.99315380974635,128.93046890218878,18,15,112.96181135596757,0
673,96.80743337674845,128.46926380993952,13,9,112.63834859334398,1
674,96.10367752938954,129.27695165467424,13,7,112.69031459203188,0
675,95.71476918559411,129.11579142006858,17,9,112.41528030283135,1
676,95.15948126286119,129.72437068048134,13,16,112.44192597167127,1
677,96.035616484573,130.48502870644256,16,6,113.26032259550777,1
678,96.50345568114673,130.98418415551654,10,8,113.74381991833164,1
679,97.1392332286438,130.76837399915752,10,10,113.95380361390066,1
680,97.50006926066543,130.9702390443258,9,5,114.23515415249562,0
681,96.93554337505681,130.95814124113036,13,14,113.94684230809358,0
682,96.67328324191692,130.50629031076528,14,8,113.5897867763411,1
683,96.91797052253088,130.6684699516261,12,10,113.79322023707849,0
684,96.30690661808491,130.0789500560462,11,13,113.19292833706555,1
685,96.66340583317111,130.672789750277,11,18,113.66809779172405,0
686,96.54324313409204,130.44048110162777,10,15,113.49186211785991,0
687,96.35583273031723,130.5410609295642,9,15,113.4484468299407,1
688,96.71131271441898,130.68270486533726,17,17,113.69700878987811,1
689,96.93344437016201,130.55325237848524,8,6,113.74334837432363,1
690,96.75296128725246,130.84659927922286,7,15,113.79978028323765,1
691,97.33262618893458,130.60914745091162,7,11,113.9708868199231,0
692,96.79209452513464,131.04479609964022,10,10,113.91844531238743,0
693,97.10006232860677,130.37180625951686,19,6,113.73593429406182,1
694,97.39661295759096,130.43499604929008,8,12,113.91580450344051,1
695,97.24183973793397,131.4044605488192,16,11,114.32315014337658,0
696,97.40490624905503,130.90429488651642,16,15,114.15460056778574,0
697,96.77934946086238,130.56542240125398,10,9,113.67238593105819,1
698,97.24136297046583,130.82237632608346,7,16,114.03186964827464,0
699,97.14891190224434,130.91216721705325,19,9,114.03053955964879,0
700,96.88755039198482,131.08748226669002,8,11,113.98751632933741,1
701,97.41205500490325,131.33207583176386,19,13,114.37206541833356,0
702,97.05988315963188,131.64943656604476,13,15,114.35465986283832,0
703,96.3556525114501,132.20428648702284,9,19,114.27996949923647,0
704,95.57733792468815,132.40919581548712,17,13,113.99326687008764,1
705,95.88034290036096,132.28856698817785,11,13,114.0844549442694,0
706,95.24012822411282,132.62485383877922,14,10,113.93249103144602,1
707,96.117525315105,133.5747948062268,6,14,114.84616006066591,0
708,95.07656061116315,133.50847793303552,18,10,114.29251927209933,1
709,95.92478879530816,133.0212132807002,18,7,114.47300103800418,1
710,96.03029752890947,133.5747536153437,9,5,114.80252557212658,0
711,95.98194097297427,133.5145630333669,13,11,114.74825200317059,0
712,95.7094814295698,132.4282282603599,15,8,114.06885484496485,1
713,95.90904948674584,132.8519390989351,7,5,114.38049429284047,0
714,95.89023213553341,132.58427500595815,18,19,114.23725357074578,1
715,96.44188307654167,132.53900836480605,13,12,114.49044572067386,1
716,96.4989969008727,132.70499853009056,18,16,114.60199771548163,1
717,96.57414778160363,132.8002483699801,15,10,114.68719807579185,1
718,96.39234167549671,133.15497427854962,19,10,114.77365797702316,0
719,96.36386886363617,132.9372310932647,10,6,114.65054997845044,1
720,96.5177697480822,133.19378399235273,8,19,114.85577687021747,0
721,95.66268555175388,133.06401065356079,11,5,114.36334810265734,0
722,94.98859284070103,133.43341589400453,12,17,114.21100436735279,1
723,95.36022488771239,133.74109963601106,10,18,114.55066226186173,0
724,95.44565760677636,133.27338028498875,9,18,114.35951894588256,1
725,95.35366593860002,133.81637134307627,10,6,114.58501864083814,0
726,95.36288290513272,133.54838962051923,9,8,114.45563626282598,1
727,95.53667375781355,133.95241851965983,12,6,114.7445461387367,0
728,95.26679391765887,134.1360621763605,5,5,114.70142804700968,1
729,94.87764155495772,135.05515401475805,15,11,114.96639778485789,0
730,94.97556418250656,134.9434210235721,11,15,114.95949260303934,0
731,94.48637779369903,134.76876262551303,19,15,114.62757020960603,1
732,94.69050417155627,134.75905282256915,14,19,114.72477849706272,0
733,93.83921236943735,134.607462931152,14,16,114.22333765029468,1
734,94.35379018810018,135.00743388212305,15,12,114.68061203511161,0
735,94.5900889293067,134.19927857790475,6,10,114.39468375360573,0
736,94.71810379646364,133.67243736833157,19,8,114.1952705823976,0
737,95.20944928843639,133.13853590754198,18,18,114.17399259798918,1
738,96.04218651066768,133.61368970352876,13,10,114.82793810709822,1
739,96.54937154317675,134.46899638981972,5,7,115.50918396649823,0
740,95.62893442751093,134.416771780551,15,16,115.02285310403096,0
741,94.98914594414308,134.332360918956,14,12,114.66075343154954,0
742,94.67673665529523,134.36738700051257,10,14,114.5220618279039,1
743,94.68978218040066,134.94832615181667,13,18,114.81905416610866,0
744,94.94861169063522,134.48464958472138,5,17,114.71663063767829,0
745,94.58573978405848,134.6038340760888,8,17,114.59478693007364,1
746,94.67912316629702,135.09143289098,8,6,114.88527802863851,0
747,94.30143170012036,135.34197997594993,19,9,114.82170583803514,0
748,93.99567279862438,135.4367707842493,13,5,114.71622179143684,0
749,93.29234225020028,135.93729383053284,15,10,114.61481804036656,0
750,92.83072562714482,134.58567768403324,9,6,113.70820165558902,0
751,92.15488332433665,134.92461534379868,9,8,113.53974933406766,0
752,91.66694669784799,134.59757750223497,10,10,113.13226210004149,0
753,92.1937675961519,133.68226105380674,5,14,112.93801432497932,0
754,91.71906815173594,133.93786235356924,5,15,112.82846525265259,1
755,93.03525918415463,134.6246916261507,19,12,113.82997540515267,1
756,93.28191813459507,134.55596736883686,13,16,113.91894275171597,1
757,93.37433619644251,135.03240464243834,7,12,114.20337041944043,1
758,92.9451573063519,135.83854377143265,8,15,114.39185053889227,1
759,93.2953122460564,136.4960009982247,5,10,114.89565662214055,1
760,93.00749333293751,137.31598326291038,13,8,115.16173829792395,1
761,93.0684982402602,137.68704700844634,19,12,115.37777262435327,1
762,94.3485405093946,137.72476382789714,12,17,116.03665216864587,0
763,94.30051055953227,136.92378092194855,6,12,115.6121457407404,1
764,94.87514722267511,136.80074967788357,12,14,115.83794845027934,0
765,94.52355901011217,136.37912638022547,19,18,115.45134269516882,1
766,94.50606476486368,137.46459773897436,11,5,115.98533125191902,1
767,95.39146508268144,137.37665483275822,15,8,116.38405995771983,0
768,95.07798155378755,137.43825723615043,10,8,116.25811939496899,1
769,95.98420583278602,137.71399992417068,5,11,116.84910287847835,1
770,96.33808180051375,137.7358011473569,19,18,117.03694147393533,1
771,96.05684841256662,138.5833266675723,11,18,117.32008754006947,1
772,96.37305228209438,138.27200198670505,14,15,117.3225271343997,1
773,96.85932950690774,138.36930571432367,11,11,117.6143176106157,0
774,97.17023448801635,137.99807042147467,17,17,117.5841524547455,0
775,96.38512212807112,137.3380591658643,18,15,116.86159064696771,0
776,96.02155354015868,137.03217462041167,13,19,116.52686408028518,0
777,95.89779422238293,137.01365622188746,5,12,116.45572522213519,0
778,95.8605775078329,136.79900510962884,6,15,116.32979130873088,0
779,96.17091355660824,136.4527946196919,15,9,116.31185408815007,0
780,96.25976405707488,135.749635887856,13,11,116.00469997246543,0
781,95.59209187771982,135.70808310154163,17,12,115.65008748963072,0
782,95.7821908032228,134.95572291452615,13,19,115.36895685887447,1
783,96.08748367586472,135.33575089637094,17,13,115.71161728611783,1
784,96.36737889983023,135.3769707728382,10,7,115.87217483633421,0
785,96.90776926260754,134.64819502310573,10,7,115.77798214285664,1
786,97.324730339882,134.4935904845808,8,8,115.9091604122314,0
787,97.55432037949622,134.1175122817855,8,9,115.83591633064086,1
788,97.51923752376689,134.2770995369951,9,14,115.898168530381,0
789,96.6887570570089,134.94732476000667,7,5,115.81804090850778,0
790,96.90356616657519,134.0097385251838,5,19,115.45665234587949,1
791,97.00741001015675,134.0672515647575,19,19,115.53733078745712,1
792,97.14319942875443,133.9871851669742,5,11,115.56519229786431,0
793,96.50482514084428,134.3228552051994,16,13,115.41384017302184,0
794,95.96429687064014,134.42945351931826,19,12,115.1968751949792,1
795,96.49087329730659,134.05346885344886,17,19,115.27217107537773,0
796,96.47109572037827,133.89394188561553,11,19,115.1825188029969,0
797,96.81184606906459,133.49592895721378,5,9,115.15388751313918,1
798,96.82600525712981,134.0339325265131,5,18,115.42996889182146,1
799,96.84088332687769,134.04458835084907,7,18,115.44273583886337,1
800,97.31002522986569,134.99518369372555,14,8,116.15260446179562,0
801,97.052002865757,134.96485328681825,19,16,116.00842807628763,0
802,97.10006325422749,134.61064990336303,8,11,115.85535657879527,0
803,96.86892560987496,133.8537927070566,8,9,115.36135915846579,0
804,96.65167749615881,132.95222286892863,6,11,114.80195018254372,0
805,96.49709143442449,132.1601548974259,5,16,114.3286231659252,1
806,96.60815832024134,132.29371822293163,7,5,114.4509382715865,1
807,96.36878400940961,132.5480807345466,15,5,114.4584323719781,0
808,96.99666207219637,131.75748538353054,8,14,114.37707372786346,1
809,96.54935842108662,132.2050045405686,7,18,114.37718148082762,0
810,96.45592259900593,131.96347401472687,12,17,114.2096983068664,0
811,96.23605706986885,132.03687052071965,18,7,114.13646379529425,1
812,96.95954601204572,132.84298083484737,14,18,114.90126342344655,1
813,97.0578234003015,133.29140049278013,5,15,115.17461194654081,1
814,97.57374567003582,133.1571351688272,18,6,115.36544041943151,0
815,96.83096548351733,132.71153905611956,6,6,114.77125226981845,0
816,96.96449061645197,131.6356313554549,17,11,114.30006098595344,1
817,97.40930601426368,131.2760546958337,11,16,114.34268035504869,0
818,97.45044800890139,131.17048957641987,8,14,114.31046879266063,1
819,97.98318819643407,130.67689981284428,12,6,114.33004400463918,0
820,97.72454397138388,130.61127132929812,15,15,114.167907650341,1
821,98.42921769147668,130.6496972707775,17,8,114.53945748112709,1
822,99.5786667532863,130.53726927987347,7,6,115.05796801657988,0
823,99.39724747306647,130.21226798946174,10,10,114.8047577312641,0
824,99.17449621236608,130.29659532544508,13,12,114.73554576890558,1
825,99.90118845092493,130.5175656502298,5,14,115.20937705057737,1
826,100.69097452379029,129.9723661115084,5,8,115.33167031764934,1
827,100.42954451021366,130.6778323013815,12,19,115.55368840579757,0
828,100.21945110166573,130.62853823523938,7,9,115.42399466845255,0
829,100.07855879723547,130.6379630467118,9,8,115.35826092197364,0
830,99.40633354171834,130.99207025834008,5,7,115.19920190002921,0
831,98.94700756847624,131.10867832397184,9,9,115.02784294622404,0
832,98.4449371851002,131.58524664092846,15,18,115.01509191301433,0
833,98.06103840254814,131.72880872352937,10,13,114.89492356303876,0
834,98.04369595885474,131.42259003620916,12,12,114.73314299753196,1
835,98.16080332512301,131.6033417988122,17,12,114.88207256196762,1
836,98.93605357153005,131.03147869515186,18,12,114.98376613334096,0
837,98.43687655116065,131.08575854804013,7,16,114.76131754960039,1
838,98.92903775039895,131.06914355271792,7,12,114.99909065155843,0
839,98.82204332828618,130.96508512408164,16,11,114.89356422618391,0
840,98.79731147345997,130.90081636836217,15,12,114.84906392091108,0
841,99.13472121954328,129.95989184561336,15,15,114.54730653257832,0
842,98.57336020876213,129.68552939174288,14,18,114.1294448002525,1
843,98.76456508185414,129.73195184231344,13,12,114.24825846208378,1
844,98.84779118596067,129.81188003831213,8,17,114.3298356121364,0
845,99.09401681796476,129.29804246784914,19,18,114.19602964290695,1
846,99.23860113991866,129.9308963882815,8,12,114.58474876410008,1
847,100.4662512098741,129.49780896417425,16,16,114.98203008702419,1
848,100.14738121774845,129.98253756443762,11,14,115.06495939109303,0
849,99.88188274024755,130.19613474537346,6,11,115.0390087428105,0
850,99.57031247703516,129.87302109045157,12,16,114.72166678374336,1
851,99.29257391745503,130.7606765367563,10,5,115.02662522710567,0
852,98.97388035380177,130.16385812087807,7,8,114.56886923733992,1
853,99.56838861935555,130.6234352076831,13,17,115.09591191351932,1
854,100.27864074335048,131.12372636670457,9,17,115.70118355502753,0
855,99.99326759647573,130.78841626216624,12,8,115.39084192932098,1
856,99.57708980992362,131.48464891219842,11,9,115.53086936106102,1
857,99.81279758811682,131.35962565489893,18,14,115.58621162150789,0
858,99.53668606597634,131.50397246953887,12,10,115.5203292677576,1
859,99.8531519748541,131.63413338892448,11,8,115.7436426818893,1
860,99.95461348527975,131.56697901818922,7,19,115.76079625173449,0
861,99.19674142778113,131.9723831547691,6,6,115.58456229127512,1
862,99.97049402844615,132.3691275150452,11,10,116.16981077174567,1
863,100.86843286499392,131.4948615284261,7,19,116.18164719671,1
864,100.56203851975172,132.1470316498652,7,12,116.35453508480846,0
865,100.36818773978374,131.31578565584735,6,19,115.84198669781554,1
866,100.51112043514618,131.83205875801818,8,12,116.17158959658218,1
867,100.6783488301397,132.39541132643197,12,11,116.53688007828583,0
868,101.00762096647611,131.84992811132437,16,10,116.42877453890024,1
869,102.0127232358593,131.64452096734706,5,6,116.82862210160317,0
870,101.92424962211227,131.09166863310412,5,19,116.50795912760819,0
871,101.52510099984303,130.98420811795972,16,11,116.25465455890138,0
